Timestamps,Seconds,Values
12/18/2020 16:46:56.949,17208.697,20.9401
12/18/2020 16:46:51.303,17203.051,21.0127
12/18/2020 16:45:46.959,17138.707,21.365
12/18/2020 16:45:27.112,17118.86,21.2302
12/18/2020 16:45:19.080,17110.828,21.135
12/18/2020 16:45:09.219,17100.967,21.0136
12/18/2020 16:45:01.187,17092.935,20.9125
12/18/2020 16:44:57.343,17089.091,20.8638
12/18/2020 16:44:52.123,17083.871,20.7943
12/18/2020 16:44:34.074,17065.822,20.5078
12/18/2020 16:44:30.143,17061.891,20.4277
12/18/2020 16:44:22.103,17053.851,20.2233
12/18/2020 16:44:16.055,17047.803,20.0847
12/18/2020 16:43:57.960,17029.708,19.8455
12/18/2020 16:43:42.092,17013.84,19.6418
12/18/2020 16:43:33.969,17005.717,19.6778
12/18/2020 16:43:09.133,16980.881,19.974
12/18/2020 16:43:02.977,16974.725,20.1014
12/18/2020 16:42:54.018,16965.766,20.2939
12/18/2020 16:42:00.811,16912.559,21.2922
12/18/2020 16:41:31.113,16882.861,21.5792
12/18/2020 16:41:25.784,16877.532,21.5776
12/18/2020 16:41:09.733,16861.481,21.546
12/18/2020 16:40:54.762,16846.51,21.3976
12/18/2020 16:40:27.223,16818.971,20.9725
12/18/2020 16:40:16.376,16808.124,20.7993
12/18/2020 16:40:02.641,16794.389,20.5285
12/18/2020 16:39:57.218,16788.966,20.3618
12/18/2020 16:39:41.461,16773.209,19.8551
12/18/2020 16:39:35.337,16767.085,19.7642
12/18/2020 16:39:29.303,16761.051,19.6159
12/18/2020 16:39:19.254,16751.002,19.3931
12/18/2020 16:39:11.519,16743.267,19.1885
12/18/2020 16:38:40.053,16711.801,19.4928
12/18/2020 16:38:35.998,16707.746,19.6012
12/18/2020 16:38:27.966,16699.714,19.8298
12/18/2020 16:38:19.130,16690.878,20.0864
12/18/2020 16:38:03.085,16674.833,20.5312
12/18/2020 16:37:55.053,16666.801,20.7466
12/18/2020 16:37:49.122,16660.87,20.9014
12/18/2020 16:37:45.969,16657.717,20.9867
12/18/2020 16:37:19.903,16631.651,21.6145
12/18/2020 16:37:10.136,16621.884,21.8229
12/18/2020 16:37:04.917,16616.665,21.8491
12/18/2020 16:36:48.836,16600.584,21.876
12/18/2020 16:36:43.398,16595.146,21.8759
12/18/2020 16:36:24.237,16575.985,21.6855
12/18/2020 16:36:10.376,16562.124,21.3894
12/18/2020 16:36:02.352,16554.1,21.2122
12/18/2020 16:35:53.295,16545.043,21.0233
12/18/2020 16:35:37.962,16529.71,20.7155
12/18/2020 16:35:01.174,16492.922,19.3239
12/18/2020 16:34:32.778,16464.526,18.6454
12/18/2020 16:33:49.545,16421.293,19.6528
12/18/2020 16:33:37.660,16409.408,20.129
12/18/2020 16:33:25.596,16397.344,20.6164
12/18/2020 16:33:21.549,16393.297,20.784
12/18/2020 16:33:13.516,16385.264,21.118
12/18/2020 16:33:10.673,16382.421,21.2374
12/18/2020 16:32:54.750,16366.498,21.911
12/18/2020 16:32:46.622,16358.37,22.265
12/18/2020 16:32:40.575,16352.323,22.5259
12/18/2020 16:32:31.604,16343.352,22.9146
12/18/2020 16:31:48.607,16300.355,24.8629
12/18/2020 16:31:35.448,16287.196,25.4643
12/18/2020 16:31:14.069,16265.817,26.4918
12/18/2020 16:30:46.993,16238.741,27.8264
12/18/2020 16:30:34.907,16226.655,28.4401
12/18/2020 16:30:03.885,16195.633,30.0826
12/18/2020 16:29:56.466,16188.214,30.498
12/18/2020 16:29:42.719,16174.467,31.2421
12/18/2020 16:29:30.880,16162.628,31.9256
12/18/2020 16:29:21.808,16153.556,32.4472
12/18/2020 16:29:03.665,16135.413,33.5148
